Device,Current (mA),Timestamp
INA219,11.500,2022-06-16 18:13:16.154820+00:00
INA219,11.800,2022-06-16 18:13:16.622962+00:00
INA219,11.500,2022-06-16 18:13:17.184751+00:00
INA219,11.700,2022-06-16 18:13:17.636893+00:00
INA219,11.700,2022-06-16 18:13:18.200038+00:00
INA219,11.700,2022-06-16 18:13:18.665585+00:00
INA219,11.500,2022-06-16 18:13:19.226804+00:00
INA219,11.700,2022-06-16 18:13:19.694842+00:00
INA219,11.600,2022-06-16 18:13:20.255281+00:00
INA219,11.700,2022-06-16 18:13:20.712905+00:00
INA219,11.700,2022-06-16 18:13:21.279775+00:00
INA219,11.600,2022-06-16 18:13:21.720074+00:00
INA219,11.800,2022-06-16 18:13:22.278953+00:00
INA219,11.600,2022-06-16 18:13:22.746829+00:00
INA219,11.900,2022-06-16 18:13:23.308064+00:00
INA219,11.700,2022-06-16 18:13:23.775592+00:00
INA219,11.600,2022-06-16 18:13:24.337577+00:00
INA219,11.600,2022-06-16 18:13:24.791662+00:00
INA219,11.700,2022-06-16 18:13:25.359462+00:00
INA219,11.700,2022-06-16 18:13:25.810970+00:00
INA219,11.700,2022-06-16 18:13:26.372077+00:00
INA219,11.800,2022-06-16 18:13:26.839472+00:00
INA219,11.600,2022-06-16 18:13:27.402239+00:00
INA219,11.600,2022-06-16 18:13:27.869037+00:00
INA219,11.600,2022-06-16 18:13:28.435219+00:00
INA219,11.600,2022-06-16 18:13:28.889034+00:00
INA219,11.300,2022-06-16 18:13:29.446889+00:00
INA219,11.800,2022-06-16 18:13:29.902196+00:00
INA219,11.600,2022-06-16 18:13:30.461155+00:00
INA219,11.700,2022-06-16 18:13:30.929788+00:00
INA219,11.600,2022-06-16 18:13:31.494618+00:00
INA219,11.700,2022-06-16 18:13:31.933037+00:00
INA219,11.500,2022-06-16 18:13:32.493457+00:00
INA219,11.700,2022-06-16 18:13:32.961194+00:00
INA219,11.700,2022-06-16 18:13:33.524402+00:00
INA219,11.500,2022-06-16 18:13:33.980507+00:00
INA219,11.600,2022-06-16 18:13:34.548612+00:00
INA219,11.500,2022-06-16 18:13:34.986534+00:00
INA219,11.500,2022-06-16 18:13:35.549034+00:00
INA219,11.800,2022-06-16 18:13:36.005642+00:00
INA219,11.600,2022-06-16 18:13:36.566528+00:00
INA219,11.800,2022-06-16 18:13:37.032801+00:00
INA219,11.700,2022-06-16 18:13:37.598039+00:00
INA219,11.700,2022-06-16 18:13:38.050398+00:00
INA219,11.700,2022-06-16 18:13:38.614410+00:00
INA219,11.900,2022-06-16 18:13:39.055279+00:00
INA219,11.700,2022-06-16 18:13:39.612353+00:00
INA219,11.800,2022-06-16 18:13:40.081435+00:00
INA219,11.800,2022-06-16 18:13:40.643492+00:00
INA219,11.400,2022-06-16 18:13:41.110398+00:00
INA219,11.700,2022-06-16 18:13:41.671384+00:00
INA219,11.600,2022-06-16 18:13:42.142042+00:00
INA219,11.600,2022-06-16 18:13:42.713106+00:00
INA219,11.700,2022-06-16 18:13:43.153598+00:00
INA219,11.600,2022-06-16 18:13:43.716651+00:00
INA219,11.700,2022-06-16 18:13:44.172909+00:00
INA219,11.700,2022-06-16 18:13:44.734471+00:00
INA219,11.600,2022-06-16 18:13:45.202383+00:00
INA219,11.800,2022-06-16 18:13:45.764532+00:00
INA219,11.600,2022-06-16 18:13:46.231490+00:00
INA219,11.600,2022-06-16 18:13:46.794075+00:00
INA219,11.800,2022-06-16 18:13:47.247562+00:00
INA219,11.700,2022-06-16 18:13:47.807219+00:00
INA219,11.700,2022-06-16 18:13:48.274679+00:00
INA219,11.600,2022-06-16 18:13:48.836670+00:00
INA219,12.000,2022-06-16 18:13:49.291128+00:00
INA219,11.500,2022-06-16 18:13:49.854136+00:00
INA219,11.500,2022-06-16 18:13:50.312821+00:00
INA219,11.600,2022-06-16 18:13:50.878136+00:00
INA219,11.800,2022-06-16 18:13:51.317764+00:00
INA219,11.700,2022-06-16 18:13:51.875257+00:00
INA219,11.700,2022-06-16 18:13:52.340924+00:00
INA219,11.800,2022-06-16 18:13:52.908159+00:00
INA219,11.500,2022-06-16 18:13:53.345743+00:00
INA219,11.700,2022-06-16 18:13:53.909739+00:00
INA219,11.600,2022-06-16 18:13:54.362767+00:00
INA219,11.900,2022-06-16 18:13:54.925944+00:00
INA219,11.500,2022-06-16 18:13:55.376019+00:00
INA219,11.800,2022-06-16 18:13:55.932145+00:00
INA219,11.600,2022-06-16 18:13:56.399265+00:00
INA219,11.700,2022-06-16 18:13:56.960135+00:00
INA219,11.800,2022-06-16 18:13:57.446554+00:00
INA219,11.600,2022-06-16 18:13:57.931586+00:00
INA219,11.500,2022-06-16 18:13:58.495157+00:00
INA219,11.600,2022-06-16 18:13:58.935545+00:00
INA219,11.700,2022-06-16 18:13:59.492124+00:00
INA219,11.600,2022-06-16 18:13:59.964028+00:00
INA219,11.600,2022-06-16 18:14:00.525671+00:00
INA219,11.600,2022-06-16 18:14:00.992821+00:00
INA219,11.800,2022-06-16 18:14:01.551559+00:00
INA219,11.400,2022-06-16 18:14:02.019299+00:00
INA219,11.600,2022-06-16 18:14:02.579396+00:00
INA219,11.700,2022-06-16 18:14:03.048371+00:00
INA219,11.800,2022-06-16 18:14:03.610997+00:00
INA219,11.400,2022-06-16 18:14:04.075906+00:00
INA219,11.800,2022-06-16 18:14:04.635490+00:00
INA219,11.500,2022-06-16 18:14:05.101020+00:00
INA219,11.800,2022-06-16 18:14:05.659493+00:00
INA219,11.500,2022-06-16 18:14:06.127227+00:00
INA219,11.600,2022-06-16 18:14:06.688825+00:00
INA219,11.600,2022-06-16 18:14:07.155826+00:00
INA219,11.700,2022-06-16 18:14:07.718435+00:00
INA219,11.700,2022-06-16 18:14:08.169960+00:00
INA219,11.700,2022-06-16 18:14:08.730658+00:00
INA219,11.600,2022-06-16 18:14:09.194959+00:00
INA219,11.800,2022-06-16 18:14:09.754121+00:00
INA219,11.400,2022-06-16 18:14:10.220944+00:00
INA219,11.800,2022-06-16 18:14:10.778721+00:00
INA219,11.900,2022-06-16 18:14:11.245439+00:00
INA219,11.800,2022-06-16 18:14:11.805313+00:00
INA219,11.700,2022-06-16 18:14:12.274472+00:00
INA219,11.400,2022-06-16 18:14:12.830503+00:00
INA219,11.000,2022-06-16 18:14:13.293424+00:00
INA219,11.000,2022-06-16 18:14:13.852986+00:00
INA219,11.400,2022-06-16 18:14:14.321593+00:00
INA219,11.300,2022-06-16 18:14:14.885094+00:00
INA219,11.200,2022-06-16 18:14:15.336737+00:00
INA219,11.300,2022-06-16 18:14:15.899966+00:00
INA219,10.900,2022-06-16 18:14:16.351031+00:00
INA219,11.200,2022-06-16 18:14:16.916113+00:00
INA219,11.100,2022-06-16 18:14:17.370559+00:00
INA219,11.400,2022-06-16 18:14:17.931007+00:00
INA219,11.300,2022-06-16 18:14:18.398177+00:00
INA219,11.000,2022-06-16 18:14:18.961307+00:00
INA219,11.400,2022-06-16 18:14:19.428923+00:00
INA219,11.200,2022-06-16 18:14:19.989469+00:00
INA219,11.000,2022-06-16 18:14:20.459046+00:00
INA219,11.200,2022-06-16 18:14:21.020587+00:00
INA219,11.200,2022-06-16 18:14:21.487877+00:00
INA219,11.300,2022-06-16 18:14:22.051412+00:00
INA219,11.300,2022-06-16 18:14:22.515573+00:00
INA219,11.200,2022-06-16 18:14:23.078685+00:00
INA219,11.400,2022-06-16 18:14:23.532685+00:00
INA219,11.200,2022-06-16 18:14:24.095121+00:00
INA219,11.300,2022-06-16 18:14:24.561712+00:00
INA219,11.400,2022-06-16 18:14:25.122765+00:00
INA219,11.200,2022-06-16 18:14:25.589022+00:00
INA219,11.200,2022-06-16 18:14:26.153935+00:00
INA219,11.300,2022-06-16 18:14:26.606982+00:00
INA219,11.000,2022-06-16 18:14:27.165356+00:00
INA219,10.900,2022-06-16 18:14:27.635089+00:00
INA219,11.200,2022-06-16 18:14:28.200135+00:00
INA219,11.000,2022-06-16 18:14:28.654537+00:00
INA219,11.000,2022-06-16 18:14:29.214722+00:00
INA219,11.200,2022-06-16 18:14:29.683710+00:00
INA219,10.900,2022-06-16 18:14:30.249499+00:00
INA219,11.200,2022-06-16 18:14:30.686720+00:00
INA219,11.300,2022-06-16 18:14:31.247936+00:00
INA219,11.300,2022-06-16 18:14:31.714034+00:00
INA219,11.300,2022-06-16 18:14:32.271895+00:00
INA219,11.200,2022-06-16 18:14:32.740194+00:00
INA219,11.000,2022-06-16 18:14:33.302845+00:00
INA219,11.200,2022-06-16 18:14:33.755013+00:00
INA219,11.300,2022-06-16 18:14:34.315457+00:00
INA219,11.000,2022-06-16 18:14:34.770460+00:00
INA219,11.200,2022-06-16 18:14:35.327924+00:00
INA219,11.300,2022-06-16 18:14:35.797522+00:00
INA219,10.900,2022-06-16 18:14:36.360554+00:00
INA219,11.000,2022-06-16 18:14:36.815226+00:00
INA219,10.900,2022-06-16 18:14:37.373629+00:00
INA219,11.000,2022-06-16 18:14:37.842109+00:00
INA219,11.200,2022-06-16 18:14:38.402010+00:00
INA219,11.200,2022-06-16 18:14:38.871418+00:00
INA219,11.000,2022-06-16 18:14:39.434960+00:00
INA219,11.300,2022-06-16 18:14:39.890650+00:00
INA219,11.200,2022-06-16 18:14:40.455017+00:00
INA219,11.200,2022-06-16 18:14:40.911230+00:00
INA219,11.000,2022-06-16 18:14:41.472702+00:00
INA219,11.500,2022-06-16 18:14:41.929001+00:00
INA219,11.200,2022-06-16 18:14:42.494363+00:00
INA219,11.200,2022-06-16 18:14:42.934033+00:00
INA219,11.400,2022-06-16 18:14:43.493343+00:00
INA219,11.300,2022-06-16 18:14:43.960503+00:00
INA219,11.300,2022-06-16 18:14:44.520614+00:00
INA219,11.200,2022-06-16 18:14:44.974272+00:00
INA219,11.400,2022-06-16 18:14:45.538479+00:00
INA219,11.400,2022-06-16 18:14:45.989912+00:00
INA219,11.000,2022-06-16 18:14:46.551787+00:00
INA219,11.000,2022-06-16 18:14:47.018310+00:00
INA219,10.900,2022-06-16 18:14:47.581584+00:00
INA219,11.000,2022-06-16 18:14:48.036895+00:00
INA219,11.300,2022-06-16 18:14:48.599486+00:00
INA219,11.300,2022-06-16 18:14:49.053006+00:00
INA219,10.800,2022-06-16 18:14:49.611607+00:00
INA219,11.200,2022-06-16 18:14:50.081266+00:00
INA219,11.200,2022-06-16 18:14:50.644976+00:00
INA219,11.300,2022-06-16 18:14:51.111836+00:00
INA219,11.200,2022-06-16 18:14:51.674025+00:00
INA219,11.300,2022-06-16 18:14:52.141436+00:00
INA219,11.200,2022-06-16 18:14:52.703720+00:00
INA219,11.000,2022-06-16 18:14:53.168967+00:00
INA219,11.400,2022-06-16 18:14:53.730867+00:00
INA219,11.200,2022-06-16 18:14:54.183583+00:00
INA219,11.200,2022-06-16 18:14:54.744100+00:00
INA219,11.600,2022-06-16 18:14:55.213272+00:00
INA219,11.300,2022-06-16 18:14:55.774426+00:00
INA219,11.000,2022-06-16 18:14:56.227153+00:00
INA219,11.300,2022-06-16 18:14:56.786527+00:00
INA219,11.300,2022-06-16 18:14:57.241279+00:00
INA219,11.000,2022-06-16 18:14:57.800254+00:00
INA219,11.000,2022-06-16 18:14:58.256095+00:00
INA219,11.000,2022-06-16 18:14:58.817768+00:00
INA219,11.200,2022-06-16 18:14:59.274440+00:00
INA219,11.200,2022-06-16 18:14:59.836551+00:00
INA219,11.200,2022-06-16 18:15:00.293684+00:00
INA219,10.900,2022-06-16 18:15:00.861868+00:00
INA219,11.400,2022-06-16 18:15:01.300248+00:00
INA219,10.900,2022-06-16 18:15:01.863957+00:00
INA219,11.000,2022-06-16 18:15:02.327569+00:00
INA219,11.400,2022-06-16 18:15:02.888484+00:00
INA219,11.100,2022-06-16 18:15:03.342801+00:00
INA219,11.200,2022-06-16 18:15:03.901835+00:00
INA219,11.100,2022-06-16 18:15:04.368774+00:00
INA219,11.300,2022-06-16 18:15:04.929824+00:00
INA219,11.000,2022-06-16 18:15:05.396427+00:00
INA219,11.400,2022-06-16 18:15:05.958216+00:00
INA219,11.300,2022-06-16 18:15:06.425903+00:00
INA219,11.000,2022-06-16 18:15:06.982707+00:00
INA219,11.000,2022-06-16 18:15:07.451857+00:00
INA219,11.000,2022-06-16 18:15:08.013042+00:00
INA219,11.200,2022-06-16 18:15:08.465087+00:00
INA219,11.300,2022-06-16 18:15:09.023111+00:00
INA219,11.200,2022-06-16 18:15:09.493452+00:00
INA219,11.000,2022-06-16 18:15:10.049147+00:00
INA219,11.200,2022-06-16 18:15:10.515805+00:00
INA219,10.900,2022-06-16 18:15:11.077697+00:00
INA219,11.000,2022-06-16 18:15:11.532097+00:00
INA219,11.300,2022-06-16 18:15:12.096732+00:00
INA219,11.300,2022-06-16 18:15:12.551933+00:00
INA219,11.400,2022-06-16 18:15:13.113813+00:00
INA219,11.300,2022-06-16 18:15:13.579016+00:00
INA219,11.000,2022-06-16 18:15:14.141024+00:00
INA219,11.300,2022-06-16 18:15:14.604951+00:00
INA219,11.300,2022-06-16 18:15:15.165255+00:00
INA219,10.900,2022-06-16 18:15:15.631001+00:00
INA219,11.000,2022-06-16 18:15:16.194803+00:00
INA219,11.200,2022-06-16 18:15:16.633690+00:00
INA219,11.200,2022-06-16 18:15:17.192228+00:00
INA219,11.200,2022-06-16 18:15:17.661515+00:00
INA219,11.000,2022-06-16 18:15:18.222816+00:00
INA219,11.300,2022-06-16 18:15:18.686777+00:00
INA219,11.200,2022-06-16 18:15:19.248695+00:00
INA219,11.000,2022-06-16 18:15:19.715066+00:00
INA219,11.400,2022-06-16 18:15:20.273890+00:00
INA219,11.000,2022-06-16 18:15:20.738758+00:00
INA219,11.000,2022-06-16 18:15:21.299547+00:00
INA219,11.400,2022-06-16 18:15:21.767255+00:00
INA219,11.200,2022-06-16 18:15:22.327256+00:00
INA219,11.200,2022-06-16 18:15:22.795830+00:00
INA219,11.300,2022-06-16 18:15:23.355969+00:00
INA219,11.200,2022-06-16 18:15:23.822804+00:00
INA219,11.200,2022-06-16 18:15:24.383331+00:00
INA219,11.400,2022-06-16 18:15:24.838768+00:00
INA219,10.900,2022-06-16 18:15:25.402270+00:00
INA219,11.000,2022-06-16 18:15:25.869914+00:00
INA219,11.000,2022-06-16 18:15:26.436082+00:00
INA219,11.000,2022-06-16 18:15:26.872913+00:00
INA219,11.400,2022-06-16 18:15:27.433363+00:00
INA219,10.800,2022-06-16 18:15:27.886768+00:00
INA219,11.100,2022-06-16 18:15:28.446742+00:00
INA219,11.200,2022-06-16 18:15:28.915121+00:00
INA219,11.000,2022-06-16 18:15:29.472939+00:00
INA219,11.000,2022-06-16 18:15:29.937815+00:00
INA219,11.400,2022-06-16 18:15:30.501544+00:00
INA219,11.500,2022-06-16 18:15:30.958056+00:00
INA219,11.100,2022-06-16 18:15:31.514706+00:00
INA219,11.300,2022-06-16 18:15:31.981137+00:00
INA219,11.200,2022-06-16 18:15:32.542065+00:00
INA219,11.300,2022-06-16 18:15:33.011299+00:00
INA219,11.400,2022-06-16 18:15:33.568422+00:00
INA219,11.200,2022-06-16 18:15:34.037444+00:00
INA219,11.000,2022-06-16 18:15:34.597122+00:00
INA219,11.200,2022-06-16 18:15:35.063545+00:00
INA219,10.900,2022-06-16 18:15:35.607865+00:00
INA219,11.000,2022-06-16 18:15:36.087025+00:00
INA219,11.300,2022-06-16 18:15:36.648263+00:00
INA219,11.200,2022-06-16 18:15:37.116660+00:00
INA219,11.300,2022-06-16 18:15:37.676639+00:00
INA219,11.200,2022-06-16 18:15:38.142942+00:00
INA219,11.000,2022-06-16 18:15:38.707586+00:00
INA219,10.900,2022-06-16 18:15:39.160811+00:00
INA219,11.300,2022-06-16 18:15:39.724059+00:00
INA219,11.200,2022-06-16 18:15:40.191906+00:00
INA219,11.200,2022-06-16 18:15:40.750102+00:00
INA219,11.100,2022-06-16 18:15:41.217554+00:00
INA219,11.200,2022-06-16 18:15:41.777084+00:00
INA219,11.200,2022-06-16 18:15:42.246606+00:00
INA219,11.200,2022-06-16 18:15:42.804693+00:00
INA219,11.000,2022-06-16 18:15:43.273842+00:00
INA219,11.500,2022-06-16 18:15:43.835613+00:00
INA219,11.000,2022-06-16 18:15:44.303081+00:00
INA219,11.400,2022-06-16 18:15:44.862394+00:00
INA219,11.200,2022-06-16 18:15:45.318639+00:00
INA219,11.000,2022-06-16 18:15:45.879642+00:00
INA219,11.000,2022-06-16 18:15:46.344809+00:00
INA219,11.100,2022-06-16 18:15:46.912689+00:00
INA219,11.300,2022-06-16 18:15:47.365346+00:00
INA219,11.000,2022-06-16 18:15:47.934294+00:00
INA219,11.400,2022-06-16 18:15:48.374863+00:00
INA219,11.200,2022-06-16 18:15:48.938526+00:00
INA219,11.300,2022-06-16 18:15:49.406248+00:00
INA219,11.000,2022-06-16 18:15:49.957476+00:00
INA219,11.100,2022-06-16 18:15:50.416403+00:00
INA219,11.300,2022-06-16 18:15:50.980695+00:00
INA219,11.000,2022-06-16 18:15:51.447031+00:00
INA219,10.900,2022-06-16 18:15:52.004782+00:00
INA219,10.900,2022-06-16 18:15:52.470287+00:00
INA219,11.400,2022-06-16 18:15:53.028849+00:00
INA219,11.000,2022-06-16 18:15:53.497791+00:00
INA219,10.900,2022-06-16 18:15:54.056702+00:00
INA219,11.300,2022-06-16 18:15:54.513260+00:00
INA219,11.100,2022-06-16 18:15:55.072549+00:00
INA219,11.400,2022-06-16 18:15:55.526691+00:00
INA219,11.300,2022-06-16 18:15:56.086091+00:00
INA219,11.200,2022-06-16 18:15:56.555588+00:00
INA219,11.000,2022-06-16 18:15:57.116841+00:00
INA219,11.500,2022-06-16 18:15:57.581685+00:00
INA219,11.000,2022-06-16 18:15:58.142486+00:00
INA219,11.000,2022-06-16 18:15:58.611452+00:00
INA219,11.300,2022-06-16 18:15:59.171883+00:00
INA219,11.300,2022-06-16 18:15:59.637198+00:00
INA219,11.500,2022-06-16 18:16:00.198458+00:00
INA219,10.900,2022-06-16 18:16:00.654492+00:00
INA219,11.000,2022-06-16 18:16:01.212519+00:00
INA219,11.000,2022-06-16 18:16:01.666331+00:00
INA219,11.400,2022-06-16 18:16:02.226336+00:00
INA219,11.300,2022-06-16 18:16:02.694764+00:00
INA219,11.000,2022-06-16 18:16:03.257184+00:00
INA219,11.200,2022-06-16 18:16:03.705712+00:00
INA219,11.200,2022-06-16 18:16:04.266013+00:00
INA219,10.800,2022-06-16 18:16:04.733500+00:00
INA219,11.000,2022-06-16 18:16:05.290922+00:00
INA219,10.900,2022-06-16 18:16:05.755604+00:00
INA219,11.000,2022-06-16 18:16:06.315616+00:00
INA219,11.300,2022-06-16 18:16:06.783344+00:00
INA219,11.300,2022-06-16 18:16:07.343559+00:00
INA219,11.300,2022-06-16 18:16:07.807944+00:00
INA219,11.200,2022-06-16 18:16:08.365541+00:00
INA219,11.100,2022-06-16 18:16:08.831258+00:00
INA219,11.200,2022-06-16 18:16:09.392900+00:00
INA219,11.200,2022-06-16 18:16:09.860515+00:00
INA219,11.000,2022-06-16 18:16:10.420593+00:00
INA219,11.300,2022-06-16 18:16:10.886778+00:00
INA219,11.200,2022-06-16 18:16:11.446228+00:00
INA219,11.200,2022-06-16 18:16:11.913047+00:00
INA219,11.000,2022-06-16 18:16:12.459774+00:00
INA219,11.200,2022-06-16 18:16:12.943555+00:00
INA219,11.200,2022-06-16 18:16:13.498826+00:00
INA219,10.900,2022-06-16 18:16:13.966697+00:00
INA219,11.200,2022-06-16 18:16:14.527312+00:00
INA219,11.100,2022-06-16 18:16:14.994746+00:00
INA219,11.100,2022-06-16 18:16:15.554975+00:00
INA219,11.200,2022-06-16 18:16:16.022269+00:00
INA219,11.300,2022-06-16 18:16:16.583772+00:00
INA219,11.000,2022-06-16 18:16:17.037210+00:00
INA219,11.000,2022-06-16 18:16:17.597703+00:00
INA219,11.000,2022-06-16 18:16:18.064082+00:00
INA219,11.300,2022-06-16 18:16:18.624105+00:00
INA219,10.800,2022-06-16 18:16:19.077837+00:00
INA219,11.300,2022-06-16 18:16:19.622761+00:00
INA219,11.000,2022-06-16 18:16:20.107916+00:00
INA219,11.300,2022-06-16 18:16:20.666338+00:00
INA219,11.100,2022-06-16 18:16:21.134414+00:00
INA219,11.200,2022-06-16 18:16:21.694889+00:00
INA219,11.000,2022-06-16 18:16:22.159130+00:00
INA219,11.200,2022-06-16 18:16:22.704264+00:00
INA219,11.200,2022-06-16 18:16:23.189456+00:00
INA219,11.200,2022-06-16 18:16:23.747012+00:00
INA219,10.900,2022-06-16 18:16:24.214512+00:00
INA219,10.900,2022-06-16 18:16:24.777759+00:00
INA219,11.300,2022-06-16 18:16:25.244799+00:00
INA219,11.200,2022-06-16 18:16:25.805567+00:00
INA219,11.200,2022-06-16 18:16:26.258215+00:00
INA219,11.500,2022-06-16 18:16:26.817320+00:00
INA219,11.200,2022-06-16 18:16:27.286249+00:00
INA219,10.900,2022-06-16 18:16:27.849853+00:00
INA219,11.100,2022-06-16 18:16:28.298402+00:00
INA219,11.100,2022-06-16 18:16:28.857946+00:00
INA219,11.300,2022-06-16 18:16:29.326432+00:00
INA219,11.000,2022-06-16 18:16:29.886269+00:00
INA219,11.400,2022-06-16 18:16:30.355784+00:00
INA219,11.400,2022-06-16 18:16:30.913887+00:00
INA219,10.800,2022-06-16 18:16:31.381264+00:00
INA219,11.000,2022-06-16 18:16:31.942896+00:00
INA219,11.500,2022-06-16 18:16:32.399500+00:00
INA219,11.500,2022-06-16 18:16:32.962112+00:00
INA219,11.400,2022-06-16 18:16:33.413216+00:00
INA219,11.300,2022-06-16 18:16:33.974841+00:00
INA219,11.400,2022-06-16 18:16:34.442725+00:00
INA219,11.200,2022-06-16 18:16:35.004733+00:00
INA219,10.900,2022-06-16 18:16:35.471031+00:00
INA219,11.200,2022-06-16 18:16:36.032721+00:00
INA219,11.400,2022-06-16 18:16:36.485911+00:00
INA219,11.100,2022-06-16 18:16:37.046758+00:00
INA219,11.000,2022-06-16 18:16:37.501307+00:00
INA219,11.000,2022-06-16 18:16:38.043974+00:00
INA219,11.200,2022-06-16 18:16:38.529433+00:00
INA219,11.100,2022-06-16 18:16:39.091269+00:00
INA219,11.300,2022-06-16 18:16:39.546084+00:00
INA219,11.300,2022-06-16 18:16:40.087823+00:00
INA219,11.000,2022-06-16 18:16:40.614726+00:00
INA219,11.000,2022-06-16 18:16:41.124822+00:00
INA219,11.200,2022-06-16 18:16:41.623282+00:00
INA219,10.900,2022-06-16 18:16:42.151677+00:00
INA219,11.300,2022-06-16 18:16:42.614582+00:00
INA219,11.200,2022-06-16 18:16:43.174187+00:00
INA219,11.100,2022-06-16 18:16:43.642239+00:00
