Timestamp,Current(A)_Arbin,Voltage(V)_Arbin,Power(W)_Arbin,Charge_Capacity(Ah)_Arbin,Discharge_Capacity(Ah)_Arbin,Charge_Energy(Wh)_Arbin,Discharge_Energy(Wh)_Arbin,Voltage(V)_LC709203F,SOC(%)_LC709203F,Voltage(V)_MAX17043,SOC(%)_MAX17043
123.482,0.5,3.82807,1.91404,0.00028,0.0,0.00106,0.0,3.819,94.7,3.832,120.125
123.928,0.5,3.82819,1.9141,0.00035,0.0,0.00133,0.0,3.828,94.6,3.834,119.965
124.504,0.5,3.82855,1.91428,0.00042,0.0,0.00159,0.0,3.828,94.6,3.834,119.965
124.952,0.5,3.82876,1.91438,0.00048,0.0,0.00186,0.0,3.825,94.6,3.834,119.965
125.526,0.5,3.82904,1.91452,0.00062,0.0,0.00239,0.0,3.825,94.6,3.834,119.965
125.969,0.5,3.82904,1.91452,0.00062,0.0,0.00239,0.0,3.825,94.6,3.834,119.965
126.546,0.5,3.82941,1.91471,0.00076,0.0,0.00292,0.0,3.825,94.6,3.834,119.965
126.992,0.5,3.82941,1.91471,0.00076,0.0,0.00292,0.0,3.828,94.6,3.835,119.965
127.567,0.5,3.82982,1.91491,0.0009,0.0,0.00345,0.0,3.825,94.6,3.835,119.965
128.014,0.5,3.82982,1.91491,0.0009,0.0,0.00345,0.0,3.816,94.6,3.835,119.809
128.59,0.5,3.8302,1.9151,0.00104,0.0,0.00398,0.0,3.825,94.6,3.835,119.809
129.037,0.5,3.83033,1.91517,0.00111,0.0,0.00425,0.0,3.819,94.6,3.835,119.809
129.609,0.5,3.83047,1.91524,0.00118,0.0,0.00451,0.0,3.825,94.6,3.836,119.809
130.054,0.5,3.83064,1.91532,0.00125,0.0,0.00478,0.0,3.825,94.6,3.836,119.809
130.63,0.5,3.83083,1.91542,0.00132,0.0,0.00504,0.0,3.825,94.6,3.836,119.809
131.077,0.5,3.83065,1.91533,0.00139,0.0,0.00531,0.0,3.825,94.6,3.836,119.809
131.653,0.5,3.83095,1.91548,0.00146,0.0,0.00557,0.0,3.825,94.6,3.836,119.809
132.101,0.5,3.83093,1.91547,0.00153,0.0,0.00584,0.0,3.822,94.6,3.836,119.648
132.674,0.5,3.83086,1.91543,0.00159,0.0,0.00611,0.0,3.828,94.6,3.836,119.648
133.12,0.5,3.8307,1.91535,0.00166,0.0,0.00637,0.0,3.825,94.6,3.836,119.648
133.697,0.5,3.8309,1.91545,0.00173,0.0,0.00664,0.0,3.825,94.6,3.836,119.648
134.139,0.5,3.83124,1.91562,0.0018,0.0,0.0069,0.0,3.828,94.6,3.836,119.648
134.713,0.5,3.83139,1.9157,0.00187,0.0,0.00717,0.0,3.828,94.6,3.836,119.648
135.161,0.5,3.83148,1.91574,0.00194,0.0,0.00743,0.0,3.825,94.6,3.836,119.648
135.738,0.5,3.83167,1.91584,0.00201,0.0,0.0077,0.0,3.828,94.6,3.836,119.648
136.186,0.5,3.8317,1.91585,0.00208,0.0,0.00797,0.0,3.828,94.6,3.836,119.492
136.762,0.5,3.83176,1.91588,0.00215,0.0,0.00823,0.0,3.822,94.6,3.836,119.492
137.209,0.5,3.83189,1.91595,0.00222,0.0,0.0085,0.0,3.822,94.6,3.836,119.492
137.785,0.5,3.83202,1.91601,0.00229,0.0,0.00876,0.0,3.822,94.6,3.838,119.492
138.232,0.5,3.83204,1.91602,0.00236,0.0,0.00903,0.0,3.825,94.6,3.838,119.492
138.807,0.5,3.83218,1.91609,0.00243,0.0,0.00929,0.0,3.828,94.6,3.838,119.492
139.254,0.5,3.83228,1.91614,0.0025,0.0,0.00956,0.0,3.831,94.6,3.838,119.492
139.827,0.5,3.83236,1.91618,0.00257,0.0,0.00983,0.0,3.828,94.6,3.838,119.492
140.279,0.5,3.83249,1.91625,0.00263,0.0,0.01009,0.0,3.825,94.5,3.838,119.332
140.846,0.5,3.83247,1.91624,0.0027,0.0,0.01036,0.0,3.822,94.5,3.839,119.332
141.288,0.5,3.83262,1.91631,0.00277,0.0,0.01062,0.0,3.828,94.5,3.839,119.332
141.86,0.5,3.83274,1.91637,0.00284,0.0,0.01089,0.0,3.828,94.5,3.839,119.332
142.303,0.5,3.83275,1.91638,0.00291,0.0,0.01115,0.0,3.831,94.5,3.839,119.332
142.87,0.5,3.83286,1.91643,0.00298,0.0,0.01142,0.0,3.822,94.5,3.839,119.332
143.315,0.5,3.83298,1.91649,0.00305,0.0,0.01168,0.0,3.831,94.5,3.839,119.332
143.886,0.5,3.83308,1.91654,0.00312,0.0,0.01195,0.0,3.825,94.5,3.839,119.332
144.325,0.5,3.83305,1.91653,0.00319,0.0,0.01222,0.0,3.825,94.5,3.839,119.176
144.883,0.5,3.83315,1.91658,0.00326,0.0,0.01248,0.0,3.825,94.5,3.839,119.176
145.35,0.5,3.83321,1.91661,0.00333,0.0,0.01275,0.0,3.825,94.5,3.839,119.176
145.907,0.5,3.83337,1.91669,0.0034,0.0,0.01301,0.0,3.828,94.5,3.839,119.176
146.373,0.5,3.83342,1.91671,0.00347,0.0,0.01328,0.0,3.831,94.5,3.839,119.176
146.936,0.50001,3.83349,1.91678,0.00354,0.0,0.01355,0.0,3.834,94.5,3.839,119.176
147.388,0.5,3.83355,1.91678,0.00361,0.0,0.01381,0.0,3.828,94.5,3.839,119.176
147.95,0.5,3.83364,1.91682,0.00367,0.0,0.01408,0.0,3.822,94.5,3.839,119.176
148.416,0.5,3.83368,1.91684,0.00374,0.0,0.01434,0.0,3.822,94.5,3.839,119.016
148.977,0.5,3.83359,1.9168,0.00381,0.0,0.01461,0.0,3.828,94.5,3.839,119.016
149.446,0.5,3.83386,1.91693,0.00388,0.0,0.01487,0.0,3.831,94.5,3.839,119.016
150.004,0.5,3.83393,1.91697,0.00395,0.0,0.01514,0.0,3.831,94.5,3.839,119.016
150.472,0.5,3.83399,1.917,0.00402,0.0,0.01541,0.0,3.828,94.5,3.839,119.016
151.033,0.5,3.83418,1.91709,0.00416,0.0,0.01594,0.0,3.828,94.5,3.839,119.016
151.502,0.5,3.83418,1.91709,0.00416,0.0,0.01594,0.0,3.828,94.5,3.839,119.016
152.062,0.5,3.83423,1.91712,0.0043,0.0,0.01647,0.0,3.828,94.5,3.84,119.016
152.523,0.5,3.83423,1.91712,0.0043,0.0,0.01647,0.0,3.828,94.5,3.84,119.016
153.067,0.5,3.83455,1.91728,0.00444,0.0,0.017,0.0,3.828,94.5,3.84,118.859
153.545,0.5,3.83469,1.91735,0.00451,0.0,0.01727,0.0,3.828,94.5,3.84,118.859
154.107,0.5,3.83478,1.91739,0.00458,0.0,0.01753,0.0,3.831,94.5,3.84,118.859
154.576,0.5,3.83472,1.91736,0.00465,0.0,0.0178,0.0,3.834,94.5,3.84,118.859
155.131,0.5,3.83467,1.91734,0.00471,0.0,0.01807,0.0,3.834,94.5,3.84,118.859
155.599,0.5,3.83467,1.91734,0.00478,0.0,0.01833,0.0,3.828,94.5,3.84,118.859
156.16,0.5,3.83442,1.91721,0.00485,0.0,0.0186,0.0,3.834,94.5,3.84,118.859
156.615,0.5,3.83455,1.91728,0.00492,0.0,0.01886,0.0,3.831,94.4,3.84,118.859
157.174,0.5,3.83468,1.91734,0.00499,0.0,0.01913,0.0,3.834,94.4,3.84,118.699
157.644,0.5,3.83484,1.91742,0.00506,0.0,0.0194,0.0,3.831,94.4,3.84,118.699
158.206,0.5,3.83477,1.91739,0.00513,0.0,0.01966,0.0,3.828,94.4,3.84,118.699
158.657,0.5,3.83485,1.91743,0.0052,0.0,0.01993,0.0,3.825,94.4,3.841,118.699
159.222,0.5,3.83497,1.91749,0.00527,0.0,0.02019,0.0,3.834,94.4,3.841,118.699
159.661,0.5,3.83503,1.91752,0.00534,0.0,0.02046,0.0,3.828,94.4,3.841,118.699
160.219,0.5,3.83515,1.91758,0.00541,0.0,0.02073,0.0,3.834,94.4,3.841,118.699
160.674,0.5,3.8352,1.9176,0.00548,0.0,0.02099,0.0,3.834,94.4,3.841,118.699
161.236,0.5,3.83529,1.91765,0.00555,0.0,0.02126,0.0,3.828,94.4,3.841,118.543
161.701,0.5,3.83533,1.91767,0.00562,0.0,0.02152,0.0,3.828,94.4,3.841,118.543
162.262,0.5,3.83535,1.91768,0.00569,0.0,0.02179,0.0,3.831,94.4,3.841,118.543
162.731,0.5,3.83538,1.91769,0.00576,0.0,0.02206,0.0,3.831,94.4,3.841,118.543
163.292,0.5,3.83545,1.91773,0.00582,0.0,0.02232,0.0,3.828,94.4,3.841,118.543
163.754,0.5,3.83553,1.91777,0.00589,0.0,0.02259,0.0,3.834,94.4,3.841,118.543
164.317,0.5,3.83562,1.91781,0.00596,0.0,0.02285,0.0,3.834,94.4,3.841,118.543
164.784,0.5,3.83561,1.91781,0.00603,0.0,0.02312,0.0,3.828,94.4,3.841,118.543
165.339,0.5,3.83566,1.91783,0.0061,0.0,0.02339,0.0,3.828,94.4,3.841,118.383
165.808,0.5,3.83573,1.91787,0.00617,0.0,0.02365,0.0,3.825,94.4,3.841,118.383
166.366,0.5,3.83578,1.91789,0.00624,0.0,0.02392,0.0,3.834,94.4,3.841,118.383
166.829,0.5,3.83579,1.9179,0.00631,0.0,0.02418,0.0,3.834,94.4,3.841,118.383
167.383,0.5,3.8359,1.91795,0.00638,0.0,0.02445,0.0,3.834,94.4,3.841,118.383
167.851,0.5,3.83586,1.91793,0.00645,0.0,0.02472,0.0,3.828,94.4,3.841,118.383
168.414,0.5,3.83585,1.91793,0.00652,0.0,0.02498,0.0,3.828,94.4,3.841,118.383
168.88,0.5,3.83601,1.91801,0.00659,0.0,0.02525,0.0,3.828,94.4,3.841,118.383
169.438,0.5,3.83605,1.91803,0.00666,0.0,0.02551,0.0,3.834,94.4,3.841,118.383
169.906,0.5,3.8361,1.91805,0.00673,0.0,0.02578,0.0,3.831,94.4,3.841,118.227
170.463,0.5,3.83596,1.91798,0.0068,0.0,0.02605,0.0,3.834,94.4,3.841,118.227
170.93,0.5,3.83619,1.9181,0.00686,0.0,0.02631,0.0,3.837,94.4,3.841,118.227
171.489,0.5,3.83623,1.91812,0.00693,0.0,0.02658,0.0,3.831,94.4,3.841,118.227
171.952,0.5,3.83623,1.91812,0.007,0.0,0.02684,0.0,3.831,94.4,3.841,118.227
172.514,0.5,3.83634,1.91817,0.00707,0.0,0.02711,0.0,3.831,94.4,3.841,118.227
172.981,0.5,3.83636,1.91818,0.00714,0.0,0.02738,0.0,3.834,94.4,3.841,118.227
173.55,0.5,3.83644,1.91822,0.00728,0.0,0.02791,0.0,3.828,94.3,3.841,118.227
174.0,0.5,3.83644,1.91822,0.00728,0.0,0.02791,0.0,3.828,94.3,3.841,118.066
174.563,0.5,3.83652,1.91826,0.00742,0.0,0.02844,0.0,3.831,94.3,3.841,118.066
175.013,0.5,3.83652,1.91826,0.00742,0.0,0.02844,0.0,3.834,94.3,3.841,118.066
175.576,0.5,3.83672,1.91836,0.00756,0.0,0.02897,0.0,3.834,94.3,3.841,118.066
176.043,0.5,3.83672,1.91836,0.00763,0.0,0.02924,0.0,3.828,94.3,3.841,118.066
176.608,0.5,3.83694,1.91847,0.0077,0.0,0.0295,0.0,3.828,94.3,3.841,118.066
177.045,0.5,3.83698,1.91849,0.00777,0.0,0.02977,0.0,3.831,94.3,3.841,118.066
177.598,0.5,3.83687,1.91844,0.00784,0.0,0.03004,0.0,3.831,94.3,3.842,118.066
178.059,0.5,3.83704,1.91852,0.00791,0.0,0.0303,0.0,3.837,94.3,3.842,117.91
178.619,0.5,3.83716,1.91858,0.00797,0.0,0.03057,0.0,3.837,94.3,3.842,117.91
179.083,0.5,3.83725,1.91863,0.00804,0.0,0.03084,0.0,3.831,94.3,3.842,117.91
179.646,0.5,3.83707,1.91854,0.00811,0.0,0.0311,0.0,3.831,94.3,3.842,117.91
180.094,0.5,3.83705,1.91853,0.00818,0.0,0.03137,0.0,3.834,94.3,3.842,117.91
180.658,0.50001,3.83703,1.91855,0.00825,0.0,0.03163,0.0,3.834,94.3,3.842,117.91
181.115,0.5,3.83696,1.91848,0.00832,0.0,0.0319,0.0,3.828,94.3,3.842,117.91
181.672,0.0,3.6509,0.0,0.00832,0.0,0.0319,0.0,3.828,94.3,3.842,117.91
182.136,0.0,3.65038,0.0,0.00832,0.0,0.0319,0.0,3.834,94.3,3.842,117.91
182.696,0.0,3.65009,0.0,0.00832,0.0,0.0319,0.0,3.648,94.3,3.734,117.75
183.161,0.0,3.64983,0.0,0.00832,0.0,0.0319,0.0,3.65,94.3,3.659,117.75
183.724,0.0,3.6496,0.0,0.00832,0.0,0.0319,0.0,3.648,94.3,3.659,117.75
184.191,0.0,3.64956,0.0,0.00832,0.0,0.0319,0.0,3.648,94.3,3.659,117.75
184.756,0.0,3.64953,0.0,0.00832,0.0,0.0319,0.0,3.648,94.3,3.659,117.75
185.195,0.0,3.64943,0.0,0.00832,0.0,0.0319,0.0,3.648,94.3,3.659,117.75
185.758,0.0,3.64932,0.0,0.00832,0.0,0.0319,0.0,3.648,94.3,3.659,117.594
186.212,0.0,3.64923,0.0,0.00832,0.0,0.0319,0.0,3.645,94.2,3.658,117.594
186.771,0.0,3.64921,0.0,0.00832,0.0,0.0319,0.0,3.648,94.2,3.658,117.594
187.237,0.0,3.64917,0.0,0.00832,0.0,0.0319,0.0,3.648,94.2,3.658,117.594
187.795,0.0,3.64903,0.0,0.00832,0.0,0.0319,0.0,3.648,94.2,3.658,117.594
188.263,0.0,3.64893,0.0,0.00832,0.0,0.0319,0.0,3.648,94.2,3.658,117.594
188.823,0.0,3.64885,0.0,0.00832,0.0,0.0319,0.0,3.648,94.2,3.658,117.434
189.293,0.0,3.64881,0.0,0.00832,0.0,0.0319,0.0,3.648,94.2,3.658,117.434
189.854,0.0,3.64872,0.0,0.00832,0.0,0.0319,0.0,3.648,94.2,3.656,117.434
190.321,0.0,3.64865,0.0,0.00832,0.0,0.0319,0.0,3.648,94.2,3.656,117.434
190.884,0.0,3.64859,0.0,0.00832,0.0,0.0319,0.0,3.648,94.2,3.656,117.434
191.335,0.0,3.64854,0.0,0.00832,0.0,0.0319,0.0,3.648,94.2,3.656,117.434
191.909,0.0,3.64847,0.0,0.00832,0.0,0.0319,0.0,3.648,94.2,3.656,117.277
192.356,0.0,3.64844,0.0,0.00832,0.0,0.0319,0.0,3.645,94.2,3.656,117.277
192.926,0.0,3.64836,0.0,0.00832,0.0,0.0319,0.0,3.648,94.2,3.656,117.277
193.37,0.0,3.64828,0.0,0.00832,0.0,0.0319,0.0,3.645,94.2,3.656,117.277
193.925,0.0,3.64812,0.0,0.00832,0.0,0.0319,0.0,3.645,94.2,3.656,117.277
194.392,0.0,3.64807,0.0,0.00832,0.0,0.0319,0.0,3.645,94.2,3.656,117.277
194.948,0.0,3.64814,0.0,0.00832,0.0,0.0319,0.0,3.645,94.2,3.656,117.117
195.415,0.0,3.64806,0.0,0.00832,0.0,0.0319,0.0,3.648,94.1,3.656,117.117
195.975,0.0,3.64801,0.0,0.00832,0.0,0.0319,0.0,3.645,94.1,3.656,117.117
196.441,0.0,3.64801,0.0,0.00832,0.0,0.0319,0.0,3.645,94.1,3.656,117.117
197.003,0.0,3.64793,0.0,0.00832,0.0,0.0319,0.0,3.645,94.1,3.656,117.117
197.457,0.0,3.64789,0.0,0.00832,0.0,0.0319,0.0,3.645,94.1,3.656,117.117
198.015,0.0,3.64786,0.0,0.00832,0.0,0.0319,0.0,3.645,94.1,3.656,116.961
198.486,0.0,3.64781,0.0,0.00832,0.0,0.0319,0.0,3.645,94.1,3.656,116.961
199.047,0.0,3.64774,0.0,0.00832,0.0,0.0319,0.0,3.645,94.1,3.656,116.961
199.497,0.0,3.64772,0.0,0.00832,0.0,0.0319,0.0,3.645,94.1,3.656,116.961
200.056,0.0,3.64764,0.0,0.00832,0.0,0.0319,0.0,3.645,94.1,3.656,116.961
200.519,0.0,3.64759,0.0,0.00832,0.0,0.0319,0.0,3.645,94.1,3.656,116.961
201.076,0.0,3.64759,0.0,0.00832,0.0,0.0319,0.0,3.645,94.1,3.656,116.961
201.545,0.0,3.64759,0.0,0.00832,0.0,0.0319,0.0,3.645,94.1,3.656,116.801
202.104,0.0,3.64758,0.0,0.00832,0.0,0.0319,0.0,3.645,94.1,3.656,116.801
202.56,0.0,3.6474,0.0,0.00832,0.0,0.0319,0.0,3.645,94.1,3.656,116.801
203.119,0.0,3.6475,0.0,0.00832,0.0,0.0319,0.0,3.645,94.1,3.656,116.801
203.586,0.0,3.64759,0.0,0.00832,0.0,0.0319,0.0,3.645,94.1,3.656,116.801
204.143,0.0,3.64749,0.0,0.00832,0.0,0.0319,0.0,3.645,94.0,3.656,116.801
204.609,0.0,3.64734,0.0,0.00832,0.0,0.0319,0.0,3.645,94.0,3.656,116.645
205.171,0.0,3.64736,0.0,0.00832,0.0,0.0319,0.0,3.645,94.0,3.656,116.645
205.641,0.0,3.64715,0.0,0.00832,0.0,0.0319,0.0,3.645,94.0,3.656,116.645
206.204,0.0,3.64692,0.0,0.00832,0.0,0.0319,0.0,3.645,94.0,3.656,116.645
206.654,0.0,3.64684,0.0,0.00832,0.0,0.0319,0.0,3.645,94.0,3.656,116.645
207.215,0.0,3.64686,0.0,0.00832,0.0,0.0319,0.0,3.645,94.0,3.656,116.645
207.684,0.0,3.64699,0.0,0.00832,0.0,0.0319,0.0,3.645,94.0,3.655,116.484
208.242,0.0,3.64697,0.0,0.00832,0.0,0.0319,0.0,3.645,94.0,3.656,116.484
208.702,0.0,3.64699,0.0,0.00832,0.0,0.0319,0.0,3.645,94.0,3.655,116.484
209.261,0.0,3.64693,0.0,0.00832,0.0,0.0319,0.0,3.645,94.0,3.655,116.484
209.726,0.0,3.6469,0.0,0.00832,0.0,0.0319,0.0,3.645,94.0,3.655,116.484
210.289,0.0,3.64688,0.0,0.00832,0.0,0.0319,0.0,3.645,94.0,3.655,116.484
210.754,0.0,3.64686,0.0,0.00832,0.0,0.0319,0.0,3.645,94.0,3.655,116.328
211.316,0.0,3.64677,0.0,0.00832,0.0,0.0319,0.0,3.645,94.0,3.655,116.328
211.784,0.0,3.6468,0.0,0.00832,0.0,0.0319,0.0,3.645,93.9,3.655,116.328
212.348,0.0,3.64673,0.0,0.00832,0.0,0.0319,0.0,3.645,93.9,3.655,116.328
212.815,0.0,3.64676,0.0,0.00832,0.0,0.0319,0.0,3.645,93.9,3.655,116.328
213.373,0.0,3.64675,0.0,0.00832,0.0,0.0319,0.0,3.645,93.9,3.655,116.328
213.839,0.0,3.6467,0.0,0.00832,0.0,0.0319,0.0,3.642,93.9,3.655,116.168
214.399,0.0,3.64669,0.0,0.00832,0.0,0.0319,0.0,3.645,93.9,3.655,116.168
214.867,0.0,3.64657,0.0,0.00832,0.0,0.0319,0.0,3.645,93.9,3.655,116.168
215.432,0.0,3.64653,0.0,0.00832,0.0,0.0319,0.0,3.645,93.9,3.655,116.168
215.89,0.0,3.64662,0.0,0.00832,0.0,0.0319,0.0,3.645,93.9,3.655,116.168
216.451,0.0,3.64658,0.0,0.00832,0.0,0.0319,0.0,3.645,93.9,3.655,116.168
216.905,0.0,3.64655,0.0,0.00832,0.0,0.0319,0.0,3.645,93.9,3.655,116.012
217.467,0.0,3.64655,0.0,0.00832,0.0,0.0319,0.0,3.645,93.9,3.655,116.012
217.92,0.0,3.64648,0.0,0.00832,0.0,0.0319,0.0,3.645,93.9,3.655,116.012
218.48,0.0,3.64648,0.0,0.00832,0.0,0.0319,0.0,3.642,93.9,3.655,116.012
218.948,0.0,3.64641,0.0,0.00832,0.0,0.0319,0.0,3.645,93.9,3.655,116.012
219.512,0.0,3.64643,0.0,0.00832,0.0,0.0319,0.0,3.645,93.9,3.655,116.012
219.975,0.0,3.64643,0.0,0.00832,0.0,0.0319,0.0,3.645,93.9,3.655,115.852
220.539,0.0,3.64641,0.0,0.00832,0.0,0.0319,0.0,3.645,93.9,3.655,115.852
220.992,0.0,3.64634,0.0,0.00832,0.0,0.0319,0.0,3.645,93.9,3.654,115.852
221.552,0.0,3.64635,0.0,0.00832,0.0,0.0319,0.0,3.642,93.8,3.655,115.852
222.021,0.0,3.64636,0.0,0.00832,0.0,0.0319,0.0,3.645,93.8,3.654,115.852
222.582,0.0,3.6464,0.0,0.00832,0.0,0.0319,0.0,3.645,93.8,3.655,115.852
223.051,0.0,3.6464,0.0,0.00832,0.0,0.0319,0.0,3.642,93.8,3.654,115.852
223.613,0.0,3.64646,0.0,0.00832,0.0,0.0319,0.0,3.645,93.8,3.654,115.695
224.081,0.0,3.64643,0.0,0.00832,0.0,0.0319,0.0,3.645,93.8,3.654,115.695
224.64,0.0,3.64645,0.0,0.00832,0.0,0.0319,0.0,3.645,93.8,3.654,115.695
225.095,0.0,3.64645,0.0,0.00832,0.0,0.0319,0.0,3.642,93.8,3.654,115.695
225.655,0.0,3.64652,0.0,0.00832,0.0,0.0319,0.0,3.642,93.8,3.654,115.695
226.11,0.0,3.64643,0.0,0.00832,0.0,0.0319,0.0,3.645,93.8,3.654,115.695
226.673,0.0,3.64624,0.0,0.00832,0.0,0.0319,0.0,3.645,93.8,3.654,115.535
227.126,0.0,3.64635,0.0,0.00832,0.0,0.0319,0.0,3.645,93.8,3.654,115.535
227.689,0.0,3.64607,0.0,0.00832,0.0,0.0319,0.0,3.642,93.8,3.654,115.535
228.144,0.0,3.64617,0.0,0.00832,0.0,0.0319,0.0,3.645,93.8,3.654,115.535
228.71,0.0,3.64614,0.0,0.00832,0.0,0.0319,0.0,3.642,93.8,3.654,115.535
229.147,0.0,3.64607,0.0,0.00832,0.0,0.0319,0.0,3.642,93.8,3.654,115.535
229.695,0.0,3.64595,0.0,0.00832,0.0,0.0319,0.0,3.645,93.7,3.654,115.379
230.176,0.0,3.64601,0.0,0.00832,0.0,0.0319,0.0,3.645,93.7,3.654,115.379
230.726,0.0,3.64598,0.0,0.00832,0.0,0.0319,0.0,3.642,93.7,3.654,115.379
